manufacturer_code,model_no,model_name,model_version,engine_count,engine_type,aircraft_desc,description,wtc,tdesig,wtg
PIPER,PA-28R-201,Arrow,,1,Piston,LandPlane,L1P,L,P28R,G
PIPER,,Arrow,,1,Piston,LandPlane,L1P,L,P28R,G
PIPER,PA-46R-350T,Malibu Matrix,,1,Piston,LandPlane,L1P,L,PA46,G
PIPER,,Malibu Matrix,,1,Piston,LandPlane,L1P,L,PA46,G
PIPER,PA-28RT-201T Turbo Arrow 4,,,1,Piston,LandPlane,L1P,L,P28U,G
PIPER,Turbo Arrow 4,,,1,Piston,LandPlane,L1P,L,P28U,G
PIPER,PA-28R-201T Turbo Arrow 3,,,1,Piston,LandPlane,L1P,L,P28S,G
PIPER,PA-28R-201T Turbo Arrow,,,1,Piston,LandPlane,L1P,L,P28S,G
PIPER,Turbo Cherokee Arrow 3,,,1,Piston,LandPlane,L1P,L,P28S,G
PIPER,Turbo Arrow 3,,,1,Piston,LandPlane,L1P,L,P28S,G
PIPER,Turbo Arrow,,,1,Piston,LandPlane,L1P,L,P28S,G
PIPER,PA-28-181 Archer TX,,,1,Piston,LandPlane,L1P,L,P28A,G
PIPER,Archer TX,,,1,Piston,LandPlane,L1P,L,P28A,G
PIPER,6X,,,1,Piston,LandPlane,L1P,L,PA32,G
PIPER,6XT,,,1,Piston,LandPlane,L1P,L,PA32,G
PIPER,108,Station Wagon,,1,Piston,LandPlane,L1P,L,S108,G
PIPER,108,Voyager,,1,Piston,LandPlane,L1P,L,S108,G
PIPER,AE,Cub Cruiser,,1,Piston,LandPlane,L1P,L,J5,G
PIPER,,Aerostar,,2,Piston,LandPlane,L2P,L,AEST,G
PIPER,,Apache,,2,Piston,LandPlane,L2P,L,PA23,G
PIPER,,Archer 2,,1,Piston,LandPlane,L1P,L,P28A,G
PIPER,,Archer 3,,1,Piston,LandPlane,L1P,L,P28A,G
PIPER,,Arrow 3,,1,Piston,LandPlane,L1P,L,P28R,G
PIPER,,Arrow 4,,1,Piston,LandPlane,L1P,L,P28T,G
PIPER,,Aztec,,2,Piston,LandPlane,L2P,L,PA27,G
PIPER,,Cadet,,1,Piston,LandPlane,L1P,L,P28A,G
PIPER,,Caribbean,,1,Piston,LandPlane,L1P,L,PA22,G
PIPER,,Cherokee 140-4,,1,Piston,LandPlane,L1P,L,P28A,G
PIPER,,Cherokee (PA-28-140/150/160/180),,1,Piston,LandPlane,L1P,L,P28A,G
PIPER,,Cherokee (PA-28-235),,1,Piston,LandPlane,L1P,L,P28B,G
PIPER,,Cherokee Archer,,1,Piston,LandPlane,L1P,L,P28A,G
PIPER,,Cherokee Archer 2,,1,Piston,LandPlane,L1P,L,P28A,G
PIPER,,Cherokee Arrow,,1,Piston,LandPlane,L1P,L,P28R,G
PIPER,,Cherokee Arrow 2,,1,Piston,LandPlane,L1P,L,P28R,G
PIPER,,Cherokee Arrow 3,,1,Piston,LandPlane,L1P,L,P28R,G
PIPER,,Cherokee Challenger,,1,Piston,LandPlane,L1P,L,P28A,G
PIPER,,Cherokee Charger,,1,Piston,LandPlane,L1P,L,P28B,G
PIPER,,Cherokee Chief,,1,Piston,LandPlane,L1P,L,P28A,G
PIPER,,Cherokee Cruiser,,1,Piston,LandPlane,L1P,L,P28A,G
PIPER,,Cherokee Flite Liner,,1,Piston,LandPlane,L1P,L,P28A,G
PIPER,,Cherokee Lance,,1,Piston,LandPlane,L1P,L,P32R,G
PIPER,,Cherokee Pathfinder,,1,Piston,LandPlane,L1P,L,P28B,G
PIPER,,Cherokee Six,,1,Piston,LandPlane,L1P,L,PA32,G
PIPER,,Cherokee Warrior,,1,Piston,LandPlane,L1P,L,P28A,G
PIPER,,Cherokee Warrior 2,,1,Piston,LandPlane,L1P,L,P28A,G
PIPER,,Cheyenne,,2,Turboprop/Turboshaft,LandPlane,L2T,L,PAY2,G
PIPER,,Cheyenne 1,,2,Turboprop/Turboshaft,LandPlane,L2T,L,PAY1,G
PIPER,,Cheyenne 2,,2,Turboprop/Turboshaft,LandPlane,L2T,L,PAY2,G
PIPER,,Cheyenne 2XL,,2,Turboprop/Turboshaft,LandPlane,L2T,L,PAY2,G
PIPER,,Cheyenne 3,,2,Turboprop/Turboshaft,LandPlane,L2T,L,PAY3,G
PIPER,,Cheyenne 400,,2,Turboprop/Turboshaft,LandPlane,L2T,L,PAY4,G
PIPER,,Chieftain,,2,Piston,LandPlane,L2P,L,PA31,G
PIPER,,Clipper,,1,Piston,LandPlane,L1P,L,PA16,G
PIPER,,Colt,,1,Piston,LandPlane,L1P,L,PA22,G
PIPER,,Comanche,,1,Piston,LandPlane,L1P,L,PA24,G
PIPER,,Cub (J-2),,1,Piston,LandPlane,L1P,L,J2,G
PIPER,,Cub (J-3/L-4/NE),,1,Piston,LandPlane,L1P,L,J3,G
PIPER,,Cub Coupe,,1,Piston,LandPlane,L1P,L,J4,G
PIPER,,Cub Cruiser,,1,Piston,LandPlane,L1P,L,J5,G
PIPER,,Cub Special,,1,Piston,LandPlane,L1P,L,PA11,G
PIPER,,Dakota,,1,Piston,LandPlane,L1P,L,P28B,G
PIPER,,Family Cruiser,,1,Piston,LandPlane,L1P,L,PA14,G
PIPER,J-2,Cub,,1,Piston,LandPlane,L1P,L,J2,G
PIPER,J-3,Cub,,1,Piston,LandPlane,L1P,L,J3,G
PIPER,J-4,Cub Coupe,,1,Piston,LandPlane,L1P,L,J4,G
PIPER,J-5,Cub Cruiser,,1,Piston,LandPlane,L1P,L,J5,G
PIPER,L-4,Cub,,1,Piston,LandPlane,L1P,L,J3,G
PIPER,L-14,Cub Cruiser,,1,Piston,LandPlane,L1P,L,J5,G
PIPER,L-18B,Cub Special,,1,Piston,LandPlane,L1P,L,PA11,G
PIPER,L-18C,Super Cub,,1,Piston,LandPlane,L1P,L,PA18,G
PIPER,L-21,Super Cub,,1,Piston,LandPlane,L1P,L,PA18,G
PIPER,,Lance,,1,Piston,LandPlane,L1P,L,P32R,G
PIPER,,Lance 2,,1,Piston,LandPlane,L1P,L,P32T,G
PIPER,,Malibu,,1,Piston,LandPlane,L1P,L,PA46,G
PIPER,,Malibu Meridian,,1,Turboprop/Turboshaft,LandPlane,L1T,L,P46T,G
PIPER,,Malibu Mirage,,1,Piston,LandPlane,L1P,L,PA46,G
PIPER,,Mojave,,2,Piston,LandPlane,L2P,L,PA31,G
PIPER,,Navajo,,2,Piston,LandPlane,L2P,L,PA31,G
PIPER,,Navajo Chieftain,,2,Piston,LandPlane,L2P,L,PA31,G
PIPER,,Navajo CR,,2,Piston,LandPlane,L2P,L,PA31,G
PIPER,NE,Cub,,1,Piston,LandPlane,L1P,L,J3,G
PIPER,PA-11,Cub Special,,1,Piston,LandPlane,L1P,L,PA11,G
PIPER,PA-12,Super Cruiser,,1,Piston,LandPlane,L1P,L,PA12,G
PIPER,PA-14,Family Cruiser,,1,Piston,LandPlane,L1P,L,PA14,G
PIPER,PA-15,Vagabond,,1,Piston,LandPlane,L1P,L,PA15,G
PIPER,PA-16,Clipper,,1,Piston,LandPlane,L1P,L,PA16,G
PIPER,PA-17,Vagabond,,1,Piston,LandPlane,L1P,L,PA17,G
PIPER,PA-17,Vagabond Trainer,,1,Piston,LandPlane,L1P,L,PA17,G
PIPER,PA-18,Super Cub,,1,Piston,LandPlane,L1P,L,PA18,G
PIPER,PA-20,Pacer,,1,Piston,LandPlane,L1P,L,PA20,G
PIPER,PA-22,Caribbean,,1,Piston,LandPlane,L1P,L,PA22,G
PIPER,PA-22,Colt,,1,Piston,LandPlane,L1P,L,PA22,G
PIPER,PA-22,Tri-Pacer,,1,Piston,LandPlane,L1P,L,PA22,G
PIPER,PA-23-150,Apache,,2,Piston,LandPlane,L2P,L,PA23,G
PIPER,PA-23-160,Apache,,2,Piston,LandPlane,L2P,L,PA23,G
PIPER,PA-23-235,Aztec,,2,Piston,LandPlane,L2P,L,PA27,G
PIPER,PA-23-250,Aztec,,2,Piston,LandPlane,L2P,L,PA27,G
PIPER,PA-23-250,Turbo Aztec,,2,Piston,LandPlane,L2P,L,PA27,G
PIPER,PA-24,Comanche,,1,Piston,LandPlane,L1P,L,PA24,G
PIPER,PA-25,Pawnee,,1,Piston,LandPlane,L1P,L,PA25,G
PIPER,PA-28-140,Cherokee,,1,Piston,LandPlane,L1P,L,P28A,G
PIPER,PA-28-140,Cherokee 140-4,,1,Piston,LandPlane,L1P,L,P28A,G
PIPER,PA-28-140,Cherokee Cruiser,,1,Piston,LandPlane,L1P,L,P28A,G
PIPER,PA-28-140,Cherokee Flite Liner,,1,Piston,LandPlane,L1P,L,P28A,G
PIPER,PA-28-150,Cherokee,,1,Piston,LandPlane,L1P,L,P28A,G
PIPER,PA-28-151,Cherokee Warrior,,1,Piston,LandPlane,L1P,L,P28A,G
PIPER,PA-28-160,Cherokee,,1,Piston,LandPlane,L1P,L,P28A,G
PIPER,PA-28-161,Cadet,,1,Piston,LandPlane,L1P,L,P28A,G
PIPER,PA-28-161,Cherokee Warrior 2,,1,Piston,LandPlane,L1P,L,P28A,G
PIPER,PA-28-161,Warrior 2,,1,Piston,LandPlane,L1P,L,P28A,G
PIPER,PA-28-161,Warrior 3,,1,Piston,LandPlane,L1P,L,P28A,G
PIPER,PA-28-180,Cherokee,,1,Piston,LandPlane,L1P,L,P28A,G
PIPER,PA-28-180,Cherokee Archer,,1,Piston,LandPlane,L1P,L,P28A,G
PIPER,PA-28-180,Cherokee Challenger,,1,Piston,LandPlane,L1P,L,P28A,G
PIPER,PA-28-180TG,Cherokee Chief,,1,Piston,LandPlane,L1P,L,P28A,G
PIPER,PA-28-181,Archer 2,,1,Piston,LandPlane,L1P,L,P28A,G
PIPER,PA-28-181,Archer 3,,1,Piston,LandPlane,L1P,L,P28A,G
PIPER,PA-28-181,Cherokee Archer 2,,1,Piston,LandPlane,L1P,L,P28A,G
PIPER,PA-28-201T,Turbo Dakota,,1,Piston,LandPlane,L1P,L,P28B,G
PIPER,PA-28-235,Cherokee,,1,Piston,LandPlane,L1P,L,P28B,G
PIPER,PA-28-235,Cherokee Charger,,1,Piston,LandPlane,L1P,L,P28B,G
PIPER,PA-28-235,Cherokee Pathfinder,,1,Piston,LandPlane,L1P,L,P28B,G
PIPER,PA-28-236,Dakota,,1,Piston,LandPlane,L1P,L,P28B,G
PIPER,PA-28R-180,Cherokee Arrow,,1,Piston,LandPlane,L1P,L,P28R,G
PIPER,PA-28R-200,Cherokee Arrow,,1,Piston,LandPlane,L1P,L,P28R,G
PIPER,PA-28R-200,Cherokee Arrow 2,,1,Piston,LandPlane,L1P,L,P28R,G
PIPER,PA-28R-201,Arrow 3,,1,Piston,LandPlane,L1P,L,P28R,G
PIPER,PA-28R-201,Cherokee Arrow 3,,1,Piston,LandPlane,L1P,L,P28R,G
PIPER,PA-28R-300,Pillán,,1,Piston,LandPlane,L1P,L,PILL,G
PIPER,PA-28RT-201,Arrow 4,,1,Piston,LandPlane,L1P,L,P28T,G
PIPER,PA-30,Turbo Twin Comanche,,2,Piston,LandPlane,L2P,L,PA30,G
PIPER,PA-30,Twin Comanche,,2,Piston,LandPlane,L2P,L,PA30,G
PIPER,PA-31-300,Navajo,,2,Piston,LandPlane,L2P,L,PA31,G
PIPER,PA-31-310,Navajo,,2,Piston,LandPlane,L2P,L,PA31,G
PIPER,PA-31-325,Navajo CR,,2,Piston,LandPlane,L2P,L,PA31,G
PIPER,PA-31-350,Chieftain,,2,Piston,LandPlane,L2P,L,PA31,G
PIPER,PA-31-350,Navajo Chieftain,,2,Piston,LandPlane,L2P,L,PA31,G
PIPER,PA-31-350,T-1020,,2,Piston,LandPlane,L2P,L,PA31,G
PIPER,PA-31P-350,Mojave,,2,Piston,LandPlane,L2P,L,PA31,G
PIPER,PA-31P-425,Pressurized Navajo,,2,Piston,LandPlane,L2P,L,PA31,G
PIPER,PA-31T1-500,Cheyenne 1,,2,Turboprop/Turboshaft,LandPlane,L2T,L,PAY1,G
PIPER,PA-31T2-620,Cheyenne 2XL,,2,Turboprop/Turboshaft,LandPlane,L2T,L,PAY2,G
PIPER,PA-31T3-500,T-1040,,2,Turboprop/Turboshaft,LandPlane,L2T,L,PAT4,G
PIPER,PA-31T-620,Cheyenne,,2,Turboprop/Turboshaft,LandPlane,L2T,L,PAY2,G
PIPER,PA-31T-620,Cheyenne 2,,2,Turboprop/Turboshaft,LandPlane,L2T,L,PAY2,G
PIPER,PA-32 6X,,,1,Piston,LandPlane,L1P,L,PA32,G
PIPER,PA-32 6XT,,,1,Piston,LandPlane,L1P,L,PA32,G
PIPER,PA-32,Cherokee Six,,1,Piston,LandPlane,L1P,L,PA32,G
PIPER,PA-32,Saratoga,,1,Piston,LandPlane,L1P,L,PA32,G
PIPER,PA-32,Six,,1,Piston,LandPlane,L1P,L,PA32,G
PIPER,PA-32,Turbo Saratoga,,1,Piston,LandPlane,L1P,L,PA32,G
PIPER,PA-32R-300,Cherokee Lance,,1,Piston,LandPlane,L1P,L,P32R,G
PIPER,PA-32R-300,Lance,,1,Piston,LandPlane,L1P,L,P32R,G
PIPER,PA-32R-301,Saratoga 2 HP,,1,Piston,LandPlane,L1P,L,P32R,G
PIPER,PA-32R-301,Saratoga SP,,1,Piston,LandPlane,L1P,L,P32R,G
PIPER,PA-32R-301T,Saratoga 2 TC,,1,Piston,LandPlane,L1P,L,P32R,G
PIPER,PA-32R-301T,Turbo Saratoga SP,,1,Piston,LandPlane,L1P,L,P32R,G
PIPER,PA-32RT-300,Lance 2,,1,Piston,LandPlane,L1P,L,P32T,G
PIPER,PA-32RT-300T,Turbo Lance 2,,1,Piston,LandPlane,L1P,L,P32T,G
PIPER,PA-34,Seneca,,2,Piston,LandPlane,L2P,L,PA34,G
PIPER,PA-36,Pawnee Brave,,1,Piston,LandPlane,L1P,L,PA36,G
PIPER,PA-38,Tomahawk,,1,Piston,LandPlane,L1P,L,PA38,G
PIPER,PA-39,Twin Comanche CR,,2,Piston,LandPlane,L2P,L,PA30,G
PIPER,PA-42-720,Cheyenne 3,,2,Turboprop/Turboshaft,LandPlane,L2T,L,PAY3,G
PIPER,PA-42-1000,Cheyenne 400,,2,Turboprop/Turboshaft,LandPlane,L2T,L,PAY4,G
PIPER,PA-44,Seminole,,2,Piston,LandPlane,L2P,L,PA44,G
PIPER,PA-44,Turbo Seminole,,2,Piston,LandPlane,L2P,L,PA44,G
PIPER,PA-46-310P,Malibu,,1,Piston,LandPlane,L1P,L,PA46,G
PIPER,PA-46-350P,Malibu Mirage,,1,Piston,LandPlane,L1P,L,PA46,G
PIPER,PA-46-500TP,Malibu Meridian,,1,Turboprop/Turboshaft,LandPlane,L1T,L,P46T,G
PIPER,PA-60,Aerostar,,2,Piston,LandPlane,L2P,L,AEST,G
PIPER,,Pacer,,1,Piston,LandPlane,L1P,L,PA20,G
PIPER,,Pawnee,,1,Piston,LandPlane,L1P,L,PA25,G
PIPER,,Pawnee Brave,,1,Piston,LandPlane,L1P,L,PA36,G
PIPER,,Pillán,,1,Piston,LandPlane,L1P,L,PILL,G
PIPER,,Pressurized Navajo,,2,Piston,LandPlane,L2P,L,PA31,G
PIPER,,Saratoga,,1,Piston,LandPlane,L1P,L,PA32,G
PIPER,,Saratoga 2 HP,,1,Piston,LandPlane,L1P,L,P32R,G
PIPER,,Saratoga 2 TC,,1,Piston,LandPlane,L1P,L,P32R,G
PIPER,,Saratoga SP,,1,Piston,LandPlane,L1P,L,P32R,G
PIPER,,Seminole,,2,Piston,LandPlane,L2P,L,PA44,G
PIPER,,Seneca,,2,Piston,LandPlane,L2P,L,PA34,G
PIPER,,Six,,1,Piston,LandPlane,L1P,L,PA32,G
PIPER,,Station Wagon,,1,Piston,LandPlane,L1P,L,S108,G
PIPER,,Super Cruiser,,1,Piston,LandPlane,L1P,L,PA12,G
PIPER,,Super Cub,,1,Piston,LandPlane,L1P,L,PA18,G
PIPER,,T-1020,,2,Piston,LandPlane,L2P,L,PA31,G
PIPER,,T-1040,,2,Turboprop/Turboshaft,LandPlane,L2T,L,PAT4,G
PIPER,,Tomahawk,,1,Piston,LandPlane,L1P,L,PA38,G
PIPER,,Tri-Pacer,,1,Piston,LandPlane,L1P,L,PA22,G
PIPER,,Turbo Aztec,,2,Piston,LandPlane,L2P,L,PA27,G
PIPER,,Turbo Dakota,,1,Piston,LandPlane,L1P,L,P28B,G
PIPER,,Turbo Lance 2,,1,Piston,LandPlane,L1P,L,P32T,G
PIPER,,Turbo Saratoga,,1,Piston,LandPlane,L1P,L,PA32,G
PIPER,,Turbo Saratoga SP,,1,Piston,LandPlane,L1P,L,P32R,G
PIPER,,Turbo Seminole,,2,Piston,LandPlane,L2P,L,PA44,G
PIPER,,Turbo Twin Comanche,,2,Piston,LandPlane,L2P,L,PA30,G
PIPER,,Twin Comanche,,2,Piston,LandPlane,L2P,L,PA30,G
PIPER,,Twin Comanche CR,,2,Piston,LandPlane,L2P,L,PA30,G
PIPER,U-7,Super Cub,,1,Piston,LandPlane,L1P,L,PA18,G
PIPER,U-11,Aztec,,2,Piston,LandPlane,L2P,L,PA27,G
PIPER,UC-26,Aztec,,2,Piston,LandPlane,L2P,L,PA27,G
PIPER,,Vagabond (PA-15),,1,Piston,LandPlane,L1P,L,PA15,G
PIPER,,Vagabond (PA-17),,1,Piston,LandPlane,L1P,L,PA17,G
PIPER,,Vagabond Trainer,,1,Piston,LandPlane,L1P,L,PA17,G
PIPER,,Voyager,,1,Piston,LandPlane,L1P,L,S108,G
PIPER,,Warrior 2,,1,Piston,LandPlane,L1P,L,P28A,G
PIPER,,Warrior 3,,1,Piston,LandPlane,L1P,L,P28A,G
PIPER,PA-28R-201T ,Turbo Cherokee Arrow 3,,1,Piston,LandPlane,L1P,L,P28S,G
PIPER,PiperSport,,,1,Piston,LandPlane,L1P,L,CRUZ,G
PIPER,PA-28-181 Archer LX,,,1,Piston,LandPlane,L1P,L,P28A,G
PIPER,Archer LX,,,1,Piston,LandPlane,L1P,L,P28A,G
PIPER,PA-46-350P M350,,,1,Piston,LandPlane,L1P,L,PA46,G
PIPER,M350,,,1,Piston,LandPlane,L1P,L,PA46,G
PIPER,PA-46-500TP Meridian M500,,,1,Turboprop/Turboshaft,LandPlane,L1T,L,P46T,G
PIPER,Meridian M500,,,1,Turboprop/Turboshaft,LandPlane,L1T,L,P46T,G
PIPER,M500,,,1,Turboprop/Turboshaft,LandPlane,L1T,L,P46T,G
PIPER,PA-46-600TP M600,,,1,Turboprop/Turboshaft,LandPlane,L1T,L,M600,G
PIPER,M600,,,1,Turboprop/Turboshaft,LandPlane,L1T,L,M600,G
PIPER,PA-28-181,Pilot,,1,Piston,LandPlane,L1P,L,P28A,G
PIPER,PA-28-181,Archer DX,,1,Piston,LandPlane,L1P,L,P28A,G
PIPER,PA-28-181,Archer DLX,,1,Piston,LandPlane,L1P,L,P28A,G
PIPER,,Pilot,,1,Piston,LandPlane,L1P,L,P28A,G
PIPER,,Archer DX,,1,Piston,LandPlane,L1P,L,P28A,G
PIPER,,Archer DLX,,1,Piston,LandPlane,L1P,L,P28A,G
PIPER,PA-46-701TP,M700 Fury,,1,Turboprop/Turboshaft,LandPlane,L1T,L,M700,G
PIPER,,M700 Fury,,1,Turboprop/Turboshaft,LandPlane,L1T,L,M700,G
PIPER,,Fury,,1,Turboprop/Turboshaft,LandPlane,L1T,L,M700,G
RAYTHEON,A36 Bonanza 36,,,1,Piston,LandPlane,L1P,L,BE36,G
RAYTHEON,Bonanza 36,,,1,Piston,LandPlane,L1P,L,BE36,G
RAYTHEON,33,Bonanza,,1,Piston,LandPlane,L1P,L,BE33,G
RAYTHEON,36,Bonanza (turbine),,1,Turboprop/Turboshaft,LandPlane,L1T,L,B36T,G
RAYTHEON,58,Baron,,2,Piston,LandPlane,L2P,L,BE58,G
RAYTHEON,90,King Air,,2,Turboprop/Turboshaft,LandPlane,L2T,L,BE9L,G
RAYTHEON,200,Super King Air,,2,Turboprop/Turboshaft,LandPlane,L2T,L/M,BE20,G
RAYTHEON,300 (B300),Super King Air 350,,2,Turboprop/Turboshaft,LandPlane,L2T,L/M,B350,G
RAYTHEON,300,Super King Air,,2,Turboprop/Turboshaft,LandPlane,L2T,L,BE30,G
RAYTHEON,390,Premier 1,,2,Jet,LandPlane,L2J,L,PRM1,G
RAYTHEON,1900,,,2,Turboprop/Turboshaft,LandPlane,L2T,M,B190,G
RAYTHEON,2000,Starship,,2,Turboprop/Turboshaft,LandPlane,L2T,L,STAR,G
RAYTHEON,4000 Hawker 4000,,,2,Jet,LandPlane,L2J,M,HA4T,G
RAYTHEON,4000,Hawker Horizon,,2,Jet,LandPlane,L2J,M,HA4T,G
RAYTHEON,,Baron,,2,Piston,LandPlane,L2P,L,BE58,G
RAYTHEON,,Bonanza (33),,1,Piston,LandPlane,L1P,L,BE33,G
RAYTHEON,,"Bonanza (36, turbine)",,1,Turboprop/Turboshaft,LandPlane,L1T,L,B36T,G
RAYTHEON,C-12,Huron,,2,Turboprop/Turboshaft,LandPlane,L2T,L/M,BE20,G
RAYTHEON,CT-156,Harvard 2,,1,Turboprop/Turboshaft,LandPlane,L1T,L,TEX2,G
RAYTHEON,,Harvard 2,,1,Turboprop/Turboshaft,LandPlane,L1T,L,TEX2,G
RAYTHEON,,Hawker 800,,2,Jet,LandPlane,L2J,M,H25B,G
RAYTHEON,Hawker 850,,,2,Jet,LandPlane,L2J,M,H25B,G
RAYTHEON,,Hawker 1000,,2,Jet,LandPlane,L2J,M,H25C,G
RAYTHEON,A36 Chofit,,,1,Piston,LandPlane,L1P,L,BE36,G
RAYTHEON,,Hawker 4000,,2,Jet,LandPlane,L2J,M,HA4T,G
RAYTHEON,,Hawker Horizon,,2,Jet,LandPlane,L2J,M,HA4T,G
RAYTHEON,,Jayhawk,,2,Jet,LandPlane,L2J,M,BE40,G
RAYTHEON,,King Air,,2,Turboprop/Turboshaft,LandPlane,L2T,L,BE9L,G
RAYTHEON,LR-2,Super King Air 350,,2,Turboprop/Turboshaft,LandPlane,L2T,L/M,B350,G
RAYTHEON,,Premier 1,,2,Jet,LandPlane,L2J,L,PRM1,G
RAYTHEON,,Sentinel,,2,Jet,LandPlane,L2J,M,GLEX,E
RAYTHEON,,Starship,,2,Turboprop/Turboshaft,LandPlane,L2T,L,STAR,G
RAYTHEON,,Super King Air 350,,2,Turboprop/Turboshaft,LandPlane,L2T,L/M,B350,G
RAYTHEON,,Super King Air (200),,2,Turboprop/Turboshaft,LandPlane,L2T,L/M,BE20,G
RAYTHEON,,Super King Air (300),,2,Turboprop/Turboshaft,LandPlane,L2T,L,BE30,G
RAYTHEON,T-1,Jayhawk,,2,Jet,LandPlane,L2J,M,BE40,G
RAYTHEON,T-6,Texan 2,,1,Turboprop/Turboshaft,LandPlane,L1T,L,TEX2,G
RAYTHEON,,Texan 2,,1,Turboprop/Turboshaft,LandPlane,L1T,L,TEX2,G
RAYTHEON,U-125,,,2,Jet,LandPlane,L2J,M,H25B,G
RAYTHEON,Chofit,,,1,Piston,LandPlane,L1P,L,BE36,G
RAYTHEON,G36 Bonanza,,,1,Piston,LandPlane,L1P,L,BE36,G
RAYTHEON,Bonanza (G36),,,1,Piston,LandPlane,L1P,L,BE36,G
RAYTHEON,B36TC Bonanza,,,1,Piston,LandPlane,L1P,L,BT36,G
RAYTHEON,Bonanza (B36TC),,,1,Piston,LandPlane,L1P,L,BT36,G
RAYTHEON,400A,Beechjet,,2,Jet,LandPlane,L2J,M,BE40,G
RAYTHEON,Hawker 400XP,,,2,Jet,LandPlane,L2J,M,BE40,G
RAYTHEON,400T,Jayhawk,,2,Jet,LandPlane,L2J,M,BE40,G
RAYTHEON,400T,TX,,2,Jet,LandPlane,L2J,M,BE40,G
RAYTHEON,,TX,,2,Jet,LandPlane,L2J,M,BE40,G
RAYTHEON,T-400,,,2,Jet,LandPlane,L2J,M,BE40,G
RAYTHEON,,Beechjet (400A),,2,Jet,LandPlane,L2J,M,BE40,G
RAYTHEON,,Beechjet (400XT/400XPR),,2,Jet,LandPlane,L2J,M,BE4W,G
RAYTHEON,400XT,Beechjet,,2,Jet,LandPlane,L2J,M,BE4W,G
RAYTHEON,400XPR,Beechjet,,2,Jet,LandPlane,L2J,M,BE4W,G
RAYTHEON,,Hawker 400XT,,2,Jet,LandPlane,L2J,M,BE4W,G
RAYTHEON,,Hawker 400XPR,,2,Jet,LandPlane,L2J,M,BE4W,G
RAYTHEON,IU-93,,,2,Jet,LandPlane,L2J,M,H25B,G
RAYTHEON,,Huron,,2,Turboprop/Turboshaft,LandPlane,L2T,L/M,BE20,G
RAYTHEON,3000,,,1,Turboprop/Turboshaft,LandPlane,L1T,L,TEX2,
ROCKWELL,112,Alpine Commander,,1,Piston,LandPlane,L1P,L,AC11,G
ROCKWELL,112,Commander 112,,1,Piston,LandPlane,L1P,L,AC11,G
ROCKWELL,114,Commander 114,,1,Piston,LandPlane,L1P,L,AC11,G
ROCKWELL,114,Gran Turismo Commander,,1,Piston,LandPlane,L1P,L,AC11,G
ROCKWELL,500,Shrike Commander,,2,Piston,LandPlane,L2P,L,AC50,G
ROCKWELL,685,Commander 685,,2,Piston,LandPlane,L2P,L,AC6L,G
ROCKWELL,690,Jetprop Commander 840,,2,Turboprop/Turboshaft,LandPlane,L2T,L,AC90,G
ROCKWELL,690,Turbo Commander 690,,2,Turboprop/Turboshaft,LandPlane,L2T,L,AC90,G
ROCKWELL,695,Jetprop Commander 980,,2,Turboprop/Turboshaft,LandPlane,L2T,L,AC95,G
ROCKWELL,695,Jetprop Commander 1000,,2,Turboprop/Turboshaft,LandPlane,L2T,L,AC95,G
ROCKWELL,700,Commander 700,,2,Piston,LandPlane,L2P,L,RC70,G
ROCKWELL,710,Commander 710,,2,Piston,LandPlane,L2P,L,RC70,G
ROCKWELL,,Alpine Commander,,1,Piston,LandPlane,L1P,L,AC11,G
ROCKWELL,B-1,Lancer,,4,Jet,LandPlane,L4J,H,B1,C
ROCKWELL,,Bronco,,2,Turboprop/Turboshaft,LandPlane,L2T,L,V10,G
ROCKWELL,,Buckeye,,2,Jet,LandPlane,L2J,L,T2,G
ROCKWELL,,Commander 112,,1,Piston,LandPlane,L1P,L,AC11,G
ROCKWELL,,Commander 114,,1,Piston,LandPlane,L1P,L,AC11,G
ROCKWELL,Commander 685,,,2,Piston,LandPlane,L2P,L,AC6L,G
ROCKWELL,,Commander 700,,2,Piston,LandPlane,L2P,L,RC70,G
ROCKWELL,,Commander 710,,2,Piston,LandPlane,L2P,L,RC70,G
ROCKWELL,,Gran Turismo Commander,,1,Piston,LandPlane,L1P,L,AC11,G
ROCKWELL,,Jetprop Commander 840,,2,Turboprop/Turboshaft,LandPlane,L2T,L,AC90,G
ROCKWELL,,Jetprop Commander 980,,2,Turboprop/Turboshaft,LandPlane,L2T,L,AC95,G
ROCKWELL,,Jetprop Commander 1000,,2,Turboprop/Turboshaft,LandPlane,L2T,L,AC95,G
ROCKWELL,,Lancer,,4,Jet,LandPlane,L4J,H,B1,C
ROCKWELL,NA-265,Sabre 40,,2,Jet,LandPlane,L2J,M,SBR1,G
ROCKWELL,NA-265,Sabre 60,,2,Jet,LandPlane,L2J,M,SBR1,G
ROCKWELL,NA-265,Sabre 65,,2,Jet,LandPlane,L2J,M,SBR1,G
ROCKWELL,NA-265,Sabre 75,,2,Jet,LandPlane,L2J,M,SBR2,G
ROCKWELL,NA-265,Sabre 80,,2,Jet,LandPlane,L2J,M,SBR2,G
ROCKWELL,OV-10,Bronco,,2,Turboprop/Turboshaft,LandPlane,L2T,L,V10,G
ROCKWELL,S-2,Thrush Commander,,1,Piston,LandPlane,L1P,L,SS2P,G
ROCKWELL,,Sabre 40,,2,Jet,LandPlane,L2J,M,SBR1,G
